cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
epi_Ciliated	NDUFAB1	3.6542927331253686e-06	1.7422134603696632e-10	0.5238838400624375	0.86	0.793
epi_Ciliated	SURF2	3.6915554905947984e-06	1.759978779782979e-10	0.38750093364562377	0.54	0.358
epi_Ciliated	DYDC1	3.798958490301798e-06	1.811184023981787e-10	0.2833358781873636	0.33	0.059
epi_Ciliated	RANBP10	3.870867375771523e-06	1.8454671636574604e-10	0.32507313952322253	0.4	0.21
epi_Ciliated	TTLL5	3.953909748666173e-06	1.8850582830351242e-10	0.42115817276614703	0.47	0.265
epi_Ciliated	MED31	3.981863827776489e-06	1.8983856151496967e-10	0.5191900432619766	0.68	0.519
epi_Ciliated	GPR135	4.0140457456544094e-06	1.9137286034109225e-10	0.21436824541869884	0.21	0.044
epi_Ciliated	AMPD3	4.032998888603075e-06	1.9227646667952683e-10	0.25566389640187304	0.31	0.091
epi_Ciliated	SLC16A12	4.036606288185392e-06	1.924484523568721e-10	0.31908208416990924	0.24	0.071
epi_Ciliated	CCDC148	4.047216624482263e-06	1.929543086761508e-10	0.27659083143569463	0.32	0.118
epi_Ciliated	TM9SF2	4.324947784760827e-06	2.0619536518525992e-10	0.45952479400450585	0.86	0.751
epi_Ciliated	PTGR2	4.527274160962613e-06	2.1584143794815797e-10	0.2983400821005879	0.38	0.163
epi_Ciliated	ODF2	4.790897519638207e-06	2.2840989366570715e-10	0.3992366928341802	0.54	0.292
epi_Ciliated	NDUFAF3	5.254994266126226e-06	2.505360794339083e-10	0.5132173133880917	0.84	0.701
epi_Ciliated	EIF4G3	5.874713145758811e-06	2.8008167560232707e-10	0.45993530401893645	0.71	0.557
epi_Ciliated	RBM24	5.886736706227164e-06	2.806549085209613e-10	0.3576571267183595	0.46	0.18
epi_Ciliated	SCGB2A1	6.0759528516305314e-06	2.8967594048298123e-10	0.5723109668101287	0.98	0.928
epi_Ciliated	SDHAF4	6.112055304866395e-06	2.913971539864789e-10	0.2559854920861218	0.36	0.17
epi_Ciliated	HIPK3	6.700294569775522e-06	3.194419341966876e-10	0.49672754257816	0.69	0.532
epi_Ciliated	LRRC61	6.806616141276811e-06	3.2451090065682057e-10	0.4359529650223064	0.35	0.186
epi_Ciliated	PRICKLE2	6.861298457467672e-06	3.2711792407474003e-10	0.306893182207872	0.34	0.14
epi_Ciliated	ERCC4	6.931682917926046e-06	3.3047355985344674e-10	0.3016756049533175	0.36	0.201
epi_Ciliated	DHX40	6.97974334963338e-06	3.3276487960111466e-10	0.46113821613552597	0.7	0.535
epi_Ciliated	VRK3	7.366207843065856e-06	3.5118988524747823e-10	0.4493966683971845	0.63	0.413
epi_Ciliated	BLOC1S1	7.441653339670734e-06	3.547868099962209e-10	0.4789959749227275	0.87	0.784
epi_Ciliated	PSMA5	7.813598995572032e-06	3.7251961838245683e-10	0.5171534761285721	0.8	0.755
epi_Ciliated	BDH2	8.179421767353145e-06	3.899605133422238e-10	0.4280640539369203	0.65	0.502
epi_Ciliated	SYNGAP1	8.330417876724544e-06	3.9715937433728456e-10	0.2714255047875337	0.32	0.125
epi_Ciliated	UACA	8.712726424462865e-06	4.1538624192909965e-10	0.5261464499709729	0.66	0.51
epi_Ciliated	CCDC57	8.91849195307758e-06	4.2519627905018264e-10	0.4396377937351514	0.54	0.337
epi_Ciliated	GOLM1	9.528892380098103e-06	4.542976104933541e-10	0.5406694691844205	0.72	0.582
epi_Ciliated	ATG9B	9.863014056976742e-06	4.702271302491892e-10	0.4290673681143039	0.44	0.17
epi_Ciliated	RP11-792A8.4	9.936372296563181e-06	4.737245433403185e-10	0.36958113219628225	0.51	0.319
epi_Ciliated	ZDHHC11B	1.0143076073764652e-05	4.835793122176235e-10	0.23344892963049646	0.24	0.065
epi_Ciliated	NUMB	1.0246220721938978e-05	4.884968163022159e-10	0.46149371354515334	0.7	0.559
epi_Ciliated	CYB5D2	1.0544605449814008e-05	5.027225482628848e-10	0.424499923517361	0.52	0.357
epi_Ciliated	BCL2L1	1.062613093776487e-05	5.066093414905778e-10	0.4419713020711916	0.7	0.527
epi_Ciliated	LINC00493	1.1321013402797061e-05	5.397384220642222e-10	0.490437046618418	0.89	0.816
epi_Ciliated	TTC7A	1.2289049555528633e-05	5.858903244590529e-10	0.34482172871000977	0.46	0.227
epi_Ciliated	SYS1	1.3148078536309758e-05	6.268452222316928e-10	0.39533100748619737	0.61	0.443
epi_Ciliated	ST13	1.3947938489029129e-05	6.649791889882779e-10	0.4527716480036448	0.97	0.951
epi_Ciliated	CHCHD5	1.3965147632109107e-05	6.65799648729874e-10	0.5175707255654585	0.81	0.755
epi_Ciliated	GOLGA6L9	1.441426638447154e-05	6.872117465779042e-10	0.3334177520940672	0.39	0.198
epi_Ciliated	SGMS2	1.4993860930312584e-05	7.148443828516131e-10	0.5593099720207884	0.81	0.72
epi_Ciliated	TMEM14B	1.577449580801952e-05	7.52061778689846e-10	0.5174884241696556	0.85	0.787
epi_Ciliated	SMIM5	1.7556653902053835e-05	8.370275996211602e-10	0.4447277375059878	0.67	0.418
epi_Ciliated	DMKN	1.7747628471800177e-05	8.461324658784351e-10	0.5361447272692519	0.86	0.776
epi_Ciliated	PPP1R7	1.7837830153704516e-05	8.504329036331116e-10	0.5014721711083167	0.74	0.64
epi_Ciliated	PEX6	1.7870424151338784e-05	8.519868486931482e-10	0.2829217134743357	0.35	0.172
epi_Ciliated	MTSS1L	1.7943555549729464e-05	8.554734469477694e-10	0.3057818505928279	0.32	0.134
epi_Ciliated	MPDZ	1.880127684369615e-05	8.963659996994589e-10	0.3612881471962349	0.34	0.2
epi_Ciliated	UBXN7	1.9500846434079995e-05	9.297185427451727e-10	0.4209602533732756	0.61	0.45
epi_Ciliated	HES6	1.9557559402510705e-05	9.324223791423459e-10	0.518667647145062	0.57	0.239
epi_Ciliated	CDK20	1.972616715591635e-05	9.404608894358212e-10	0.2868095534687809	0.35	0.139
epi_Ciliated	PLIN5	2.0613115698152086e-05	9.827468747629122e-10	0.37803328156943966	0.33	0.147
epi_Ciliated	PGM2L1	2.2293009285242295e-05	1.0628371530508842e-09	0.42718346383309114	0.55	0.329
epi_Ciliated	GATS	2.2470370987455478e-05	1.0712930148965663e-09	0.33130727626064926	0.39	0.188
epi_Ciliated	WBSCR22	2.2584449789570097e-05	1.0767318135671083e-09	0.5009687503221294	0.81	0.757
epi_Ciliated	TMEM258	2.2768978754160977e-05	1.085529380412919e-09	0.421404490575493	0.96	0.956
epi_Ciliated	WDR19	2.287451649482308e-05	1.090560977107179e-09	0.3776127638652269	0.42	0.214
epi_Ciliated	ZBTB33	2.3727181549730566e-05	1.1312124695938292e-09	0.2784996556549557	0.37	0.157
epi_Ciliated	STK32C	2.4316378883268684e-05	1.1593029264967192e-09	0.3389654903097042	0.39	0.197
epi_Ciliated	CFAP97	2.564869553296577e-05	1.2228221946586779e-09	0.4570101847296434	0.67	0.518
epi_Ciliated	EPHX2	2.66088602084094e-05	1.2685988180409725e-09	0.21247027577562083	0.24	0.078
epi_Ciliated	SMYD2	2.9302047305966238e-05	1.3969986796646597e-09	0.4359426444875262	0.58	0.376
epi_Ciliated	SLC37A1	2.998564691978234e-05	1.4295898412291938e-09	0.3863336210615734	0.46	0.284
epi_Ciliated	KCNE1B	3.088792615181424e-05	1.4726067295263047e-09	0.22139095778807918	0.17	0.029
epi_Ciliated	RAB4A	3.303560635377688e-05	1.5749991110263113e-09	0.43581017753802287	0.75	0.588
epi_Ciliated	MBP	3.304485325889995e-05	1.5754399646674588e-09	0.509251590000912	0.89	0.8
epi_Ciliated	APOO	3.3635881233926094e-05	1.603617698876095e-09	0.43036508979657295	0.59	0.405
epi_Ciliated	ENPP2	3.3654824669102605e-05	1.6045208423886821e-09	0.24075953365261357	0.26	0.047
epi_Ciliated	MKS1	3.614402720138713e-05	1.7231955757514721e-09	0.2693916010187767	0.36	0.163
epi_Ciliated	CHMP5	3.6419465426073175e-05	1.7363273147114743e-09	0.4967015165416473	0.89	0.872
epi_Ciliated	MEIS2	4.13631415437622e-05	1.9720210509540977e-09	0.20249548903759615	0.18	0.025
epi_Ciliated	RP11-499E18.1	4.225988079934902e-05	2.0147738164171165e-09	0.20654269624033447	0.21	0.052
epi_Ciliated	COQ10A	4.2338218504488287e-05	2.0185086295346023e-09	0.2556911803412903	0.32	0.135
epi_Ciliated	ENPP5	4.365850018520671e-05	2.0814541208680196e-09	0.2986414395453079	0.29	0.121
epi_Ciliated	AKR7A2	4.4179215722339296e-05	2.106279653031671e-09	0.4758120973290477	0.68	0.516
epi_Ciliated	ROGDI	4.576437756526833e-05	2.181853519202304e-09	0.2677241546804561	0.36	0.179
epi_Ciliated	CDKN2A	4.5789118947738444e-05	2.1830330845167314e-09	0.5493948444234446	0.28	0.112
epi_Ciliated	CRISP2	4.674254362502241e-05	2.228488373064239e-09	0.4502023294654065	0.18	0.048
epi_Ciliated	GBP1	4.740563314104393e-05	2.260101699215444e-09	0.5877944187457919	0.6	0.378
epi_Ciliated	SYNE2	4.8737586492820066e-05	2.3236036468567373e-09	0.643392498254957	0.94	0.8
epi_Ciliated	CASC15	5.052691628301187e-05	2.408911384172199e-09	0.2185860360821796	0.16	0.024
epi_Ciliated	TTLL3	5.39854315498565e-05	2.573798881995542e-09	0.309341949519616	0.31	0.15
epi_Ciliated	LINC00893	5.617384969939642e-05	2.6781334779211644e-09	0.29755426592521744	0.26	0.102
epi_Ciliated	ZNF446	5.9247922221194915e-05	2.8246923585790185e-09	0.30422629858128847	0.32	0.154
epi_Ciliated	SASH1	6.014870274593884e-05	2.8676377948004216e-09	0.4179418424739448	0.57	0.39
epi_Ciliated	SOCS4	6.075690523602761e-05	2.896634337832067e-09	0.3661282989408272	0.53	0.342
epi_Ciliated	RP11-44N21.1	6.146951666233752e-05	2.930608660898094e-09	0.25675538136239995	0.25	0.068
epi_Ciliated	TRIP13	6.304302284821797e-05	3.00562683424162e-09	0.36601651691593184	0.33	0.151
epi_Ciliated	HIST1H2AC	6.378895743339421e-05	3.041189865716053e-09	0.4937135652767749	0.74	0.557
epi_Ciliated	SYTL3	6.436434795454905e-05	3.0686220717305868e-09	0.46888900562876695	0.59	0.4
epi_Ciliated	EFCAB6	6.880158891427899e-05	3.280171104375637e-09	0.2819823908979002	0.33	0.091
epi_Ciliated	AES	6.900425899296301e-05	3.2898335634308943e-09	0.500567281648437	0.81	0.755
epi_Ciliated	ZC3H6	6.99172036410066e-05	3.3333589340170018e-09	0.41000215563956655	0.49	0.324
epi_Ciliated	TTC16	7.306783531268362e-05	3.4835678337393856e-09	0.22321996360399154	0.16	0.026
epi_Ciliated	NUDT7	7.660132136405488e-05	3.652029624031222e-09	0.2771980048772048	0.34	0.138
epi_Ciliated	DICER1-AS1	8.120354417242593e-05	3.871444299042953e-09	0.2491957966418447	0.28	0.087
epi_Ciliated	MPHOSPH9	8.491170904398432e-05	4.048234042621422e-09	0.4000946314442334	0.36	0.229
epi_Ciliated	ITGA3	8.525886047306253e-05	4.064784766296187e-09	0.42045940695055317	0.39	0.251
epi_Ciliated	ADSS	8.878244601795557e-05	4.232774541976427e-09	0.4293364913603982	0.76	0.621
epi_Ciliated	METTL20	9.029418371070534e-05	4.304847852715391e-09	0.2834474243330127	0.27	0.121
epi_Ciliated	CRISPLD1	9.449468275311023e-05	4.505110023986185e-09	0.4232719269647242	0.62	0.411
epi_Ciliated	CWH43	9.458372705809328e-05	4.509355282864996e-09	0.4209767170654363	0.5	0.323
epi_Ciliated	FAM102A	9.477552562408931e-05	4.518499433806403e-09	0.43177683061904815	0.6	0.455
epi_Ciliated	TVP23B	9.56078267657505e-05	4.558180060345673e-09	0.3884018582762049	0.54	0.435
epi_Ciliated	GCLM	9.76911413876787e-05	4.65750376103355e-09	0.4754386894542857	0.66	0.496
epi_Ciliated	ZNF599	9.858766876315938e-05	4.700246424942044e-09	0.2969947587424594	0.33	0.154
epi_Ciliated	SLF1	9.937022674071621e-05	4.7375555061128115e-09	0.3169257993007726	0.4	0.183
epi_Ciliated	TP53TG1	9.973340793665759e-05	4.754870461819194e-09	0.33848938088891034	0.5	0.316
epi_Ciliated	SATB1	9.998734732160753e-05	4.766977226298332e-09	0.35488353430195935	0.42	0.229
epi_Ciliated	IDH3A	0.0001017437132968089	4.850713387213773e-09	0.30007282468446583	0.34	0.211
epi_Ciliated	SULT1A1	0.00010288382780992618	4.905069263882059e-09	0.2834065882252894	0.34	0.165
epi_Ciliated	KCNB1	0.00010302334191161472	4.911720710923228e-09	0.24543337200455603	0.2	0.06
epi_Ciliated	FBXL2	0.00010369406618036623	4.943698030053217e-09	0.29278797068434104	0.3	0.132
epi_Ciliated	OLMALINC	0.00010905491855691127	5.199280980067283e-09	0.2141570535852819	0.18	0.054
epi_Ciliated	ATP2B4	0.00010967833725023928	5.22900296783024e-09	0.4991983865163987	0.82	0.653
epi_Ciliated	RP11-696N14.1	0.00011323140561740888	5.398398360782307e-09	0.2243652446495638	0.23	0.081
epi_Ciliated	MRPL42	0.00011342147525698069	5.407460083765467e-09	0.43215425241301153	0.7	0.594
epi_Ciliated	SERF1B	0.00011527711845609465	5.495929366202367e-09	0.3770098630096055	0.54	0.357
epi_Ciliated	PHOSPHO2	0.00011726216511435077	5.5905680626627305e-09	0.2381944692598182	0.28	0.11
epi_Ciliated	PLCH1	0.00011870098636982487	5.659165023591174e-09	0.3142449256428394	0.48	0.278
epi_Ciliated	CCDC50	0.00012050656145937503	5.7452472686233624e-09	0.492155342330873	0.77	0.662
epi_Ciliated	SLFN5	0.00013405077716734703	6.390978649217976e-09	0.5278275828582814	0.76	0.618
epi_Ciliated	GBAS	0.00013560150536176825	6.464910863493122e-09	0.4499850199731886	0.76	0.662
epi_Ciliated	SERPING1	0.0001421689134764787	6.778017329033549e-09	0.7272890210034013	0.63	0.433
epi_Ciliated	RNF32	0.0001428007492965089	6.8081406100838576e-09	0.22428499122382767	0.23	0.086
epi_Ciliated	DNAAF2	0.00014392524271712145	6.861751738599354e-09	0.32819044659618146	0.48	0.299
epi_Ciliated	NARF	0.00015332850249956268	7.310059713924323e-09	0.39166658172785573	0.58	0.425
epi_Ciliated	ZNF688	0.00015436249583678643	7.359356178154299e-09	0.2993958193787193	0.42	0.206
epi_Ciliated	HRK	0.00016088062708959132	7.670113329658705e-09	0.21387607979752934	0.18	0.031
epi_Ciliated	TJP3	0.0001644471708679301	7.840151173679624e-09	0.3533766728614345	0.49	0.29
epi_Ciliated	BORCS7	0.00016530833539896427	7.88120788552869e-09	0.4523249372826301	0.67	0.523
epi_Ciliated	SRP9	0.00017295526606252103	8.245781457092778e-09	0.44319639426129687	0.93	0.847
epi_Ciliated	EPN2	0.00017629321565958326	8.404920889610644e-09	0.4185735306238173	0.6	0.471
epi_Ciliated	DUSP14	0.00017843401426711193	8.506985185559567e-09	0.6327305128788211	0.72	0.63
epi_Ciliated	MIPEP	0.00017888225531985938	8.528355438372319e-09	0.3251881583713332	0.36	0.197
epi_Ciliated	GMPR	0.0001888683417684563	9.004450143907333e-09	0.4930938622982197	0.76	0.564
epi_Ciliated	LYRM9	0.00019952693203376305	9.512607009952946e-09	0.24895389521198702	0.29	0.121
epi_Ciliated	ZNF33B	0.00021220849995695455	1.0117210963382815e-08	0.33622549591390255	0.53	0.33
epi_Ciliated	CCDC138	0.00021835907624362933	1.0410444636168264e-08	0.34818831355430174	0.47	0.245
epi_Ciliated	CAP2	0.00022644584688221087	1.0795987932405762e-08	0.31427555258021234	0.29	0.144
epi_Ciliated	FBXL13	0.00022710739343617458	1.0827527696599503e-08	0.2162065363639351	0.21	0.058
epi_Ciliated	ANXA1	0.000233141081830774	1.1115188645090536e-08	0.4163664961148701	1.0	0.954
epi_Ciliated	RHBDD2	0.0002341000875041958	1.116091001211899e-08	0.3760094799432375	0.51	0.325
epi_Ciliated	NDUFV3	0.00024457789165238425	1.1660447754583278e-08	0.4331951322315667	0.71	0.612
epi_Ciliated	GIPR	0.0002545404822688637	1.2135422277419008e-08	0.2007715415928573	0.18	0.027
epi_Ciliated	TPPP	0.0002556962678841135	1.219052528648932e-08	0.30506234579154207	0.29	0.122
epi_Ciliated	GABARAPL2	0.00025626121380289485	1.221745953768271e-08	0.4829872789439287	0.88	0.857
epi_Ciliated	SLC36A4	0.00025742338440900084	1.2272866956329002e-08	0.27590157049305714	0.27	0.104
epi_Ciliated	KTN1	0.0002599847264470986	1.239498099866978e-08	0.4880111803294662	0.96	0.953
epi_Ciliated	STRBP	0.0002613880768749123	1.2461886859352194e-08	0.43448384823031705	0.68	0.576
epi_Ciliated	MAGIX	0.0002624580617045232	1.2512899246937936e-08	0.3315399501130454	0.46	0.258
epi_Ciliated	SRGAP2B	0.00026464933059247987	1.2617369754111079e-08	0.2908063105161274	0.36	0.185
epi_Ciliated	SCO2	0.0002695385560810377	1.285046751280275e-08	0.4100479567207876	0.53	0.376
epi_Ciliated	MLLT1	0.000271268154869316	1.293292752654665e-08	0.41049441722453356	0.48	0.325
epi_Ciliated	DHRS7B	0.0002769594130224213	1.3204262837779322e-08	0.35332853716490936	0.55	0.378
epi_Ciliated	HAGH	0.00027891471958648	1.3297483651322049e-08	0.4204333692149532	0.66	0.504
epi_Ciliated	NUDT2	0.0002819720246543243	1.344324313012273e-08	0.33211404254999155	0.44	0.299
epi_Ciliated	FXR1	0.00028881349865948096	1.3769415907484194e-08	0.506314496278965	0.87	0.788
epi_Ciliated	AC159540.1	0.0002942656976902078	1.4029353882727428e-08	0.42989282530393835	0.45	0.293
epi_Ciliated	LEPROTL1	0.0003024829908510757	1.4421119945224109e-08	0.40439765827238894	0.61	0.483
epi_Ciliated	PRSS12	0.0003149134034793327	1.5013749867906206e-08	0.256606273514758	0.29	0.1
epi_Ciliated	NQO1	0.0003251206105826315	1.550038667855216e-08	0.6177515350818349	0.66	0.514
epi_Ciliated	PPP1R1B	0.00033485783800526786	1.5964616829810148e-08	0.46550672322196485	0.33	0.141
epi_Ciliated	ANKRD39	0.0003362980776211111	1.6033281412210303e-08	0.2881090603637066	0.38	0.22
epi_Ciliated	TUSC2	0.0003367691847414122	1.6055741823190093e-08	0.41324258397045033	0.61	0.497
epi_Ciliated	KLHDC10	0.0003421262729726962	1.6311145314550476e-08	0.360361860114136	0.5	0.332
epi_Ciliated	ORC4	0.0003512503406495266	1.6746142581622246e-08	0.3296821533154557	0.57	0.399
epi_Ciliated	RP11-242D8.1	0.0003531907306397975	1.683865223550882e-08	0.36352687500522335	0.38	0.217
epi_Ciliated	RP11-458F8.4	0.0003653324863083996	1.7417520205406416e-08	0.2154424538707323	0.24	0.079
epi_Ciliated	ZNF19	0.0003664263087096389	1.7469669068397564e-08	0.2044940359698112	0.2	0.048
epi_Ciliated	ALKBH5	0.00039344816127731704	1.8757957629431088e-08	0.3727714651245466	0.72	0.504
epi_Ciliated	USP8	0.0004177505480062213	1.9916593468711384e-08	0.448763700750471	0.73	0.624
epi_Ciliated	ANAPC5	0.0004291960337887332	2.0462266211620177e-08	0.42978023442037083	0.67	0.547
epi_Ciliated	C21orf2	0.00043564894671767904	2.0769914027064555e-08	0.350882313063499	0.52	0.33
epi_Ciliated	BHLHE41	0.00043728051753756273	2.084770047854888e-08	0.46453864542996925	0.66	0.392
epi_Ciliated	RP11-410L14.2	0.0004392264254381904	2.094047320325103e-08	0.24661871220963155	0.25	0.093
epi_Ciliated	RASGEF1B	0.0004665369863984034	2.2242526169172988e-08	0.43446130580099196	0.51	0.391
epi_Ciliated	XRRA1	0.00047267114564558704	2.2534977146392706e-08	0.27443108602578115	0.38	0.207
epi_Ciliated	RP11-734K23.9	0.00048073794904239536	2.291956848831444e-08	0.2551921099448554	0.25	0.088
epi_Ciliated	ATXN7L3B	0.0004807614753938174	2.2920690126046124e-08	0.42322857565309824	0.6	0.496
epi_Ciliated	TNFRSF19	0.000488542784252574	2.3291670286177544e-08	0.21813155675026585	0.3	0.102
epi_Ciliated	GIPC1	0.0004919661247852182	2.3454880800248782e-08	0.4277113799619021	0.74	0.665
epi_Ciliated	ANKRD6	0.0005289802167891608	2.5219557415454627e-08	0.23688254564408842	0.22	0.071
epi_Ciliated	GRAMD2	0.0005412545940062773	2.580474822437556e-08	0.22990283743002954	0.17	0.038
epi_Ciliated	ERLIN2	0.0005436802722144344	2.59203943844784e-08	0.3326627922384095	0.54	0.392
epi_Ciliated	FHOD3	0.0005442351461958618	2.5946848447955275e-08	0.25165009038230746	0.17	0.049
epi_Ciliated	GEMIN6	0.0005688939280931346	2.712247571361786e-08	0.3084049664350133	0.4	0.243
epi_Ciliated	SPSB2	0.0005757514837865942	2.7449415198407353e-08	0.28252330182045393	0.35	0.157
epi_Ciliated	CD24	0.0005786212449495752	2.7586233370659127e-08	0.5050901380236108	0.99	0.992
epi_Ciliated	FSTL1	0.0005789664294529072	2.7602690319566495e-08	0.4112297806871813	0.53	0.352
epi_Ciliated	SLC41A3	0.0005987545570393307	2.854610522237572e-08	0.3687562758559416	0.5	0.367
epi_Ciliated	CSTB	0.0006298179118626982	3.0027075654955814e-08	0.3888303804657385	0.98	0.966
epi_Ciliated	DHX30	0.0006430943641690284	3.0660041199953676e-08	0.37923036594402604	0.61	0.509
epi_Ciliated	POLD3	0.0006626275384964581	3.159130100102303e-08	0.3383169358655015	0.4	0.267
epi_Ciliated	SERAC1	0.0006659720716245297	3.175075430867841e-08	0.2642540663874593	0.31	0.164
epi_Ciliated	PLEKHG7	0.0007165762132936137	3.416334747526168e-08	0.22738277712587354	0.22	0.074
epi_Ciliated	SLC35A2	0.000730202931929378	3.4813012249314804e-08	0.31873670913354946	0.45	0.296
epi_Ciliated	ABHD6	0.0007373515257155111	3.515382720932115e-08	0.23302270203422332	0.27	0.077
epi_Ciliated	SLC25A13	0.000777873979506608	3.708576779530908e-08	0.3582502087616161	0.59	0.449
epi_Ciliated	ZNF808	0.0007938680447390359	3.784829772295761e-08	0.3038675224886757	0.33	0.191
epi_Ciliated	ADCK4	0.0007987300792615278	3.8080099130466165e-08	0.24740578704345378	0.41	0.212
epi_Ciliated	NT5C3A	0.0008025943179583057	3.8264329819227926e-08	0.3557141882724378	0.46	0.358
epi_Ciliated	EMC2	0.0008080386880928277	3.8523894545546016e-08	0.3650325630753502	0.56	0.448
epi_Ciliated	ARHGEF28	0.0008094290228635866	3.859017987430687e-08	0.3451676176830689	0.38	0.204
epi_Ciliated	NFU1	0.0008167426675017397	3.89388637664715e-08	0.3477136353321274	0.56	0.435
epi_Ciliated	PWWP2B	0.0008305363834967448	3.959649027398068e-08	0.3106791894844942	0.49	0.324
epi_Ciliated	AP4M1	0.0008503538824542457	4.054130548053615e-08	0.30971068649986444	0.38	0.206
epi_Ciliated	LINC00094	0.0008891167672473449	4.23893571989199e-08	0.2466646409500839	0.29	0.146
epi_Ciliated	HIST1H2BC	0.0009019902668314355	4.300311164869776e-08	0.38419073136115767	0.47	0.233
epi_Ciliated	SPTLC2	0.0009023104171501917	4.301837507271474e-08	0.4042231699548868	0.59	0.482
epi_Ciliated	FAM76A	0.0009380498893414933	4.472228316288407e-08	0.3000551918229031	0.42	0.251
epi_Ciliated	CTH	0.0009579616285702728	4.567159135019179e-08	0.3138505990984152	0.45	0.247
epi_Ciliated	OGFOD2	0.0009594144555150902	4.574085604362766e-08	0.2717857803783065	0.31	0.155
epi_Ciliated	RP11-277P12.20	0.0009704824297233492	4.626853061851486e-08	0.27796906002619737	0.26	0.106
epi_Ciliated	DSTYK	0.0009710281374824154	4.629454767496617e-08	0.3185989229428643	0.4	0.232
epi_Ciliated	NUDT5	0.0010000713903615427	4.767920812212361e-08	0.38212740247364463	0.62	0.506
epi_Ciliated	CTSH	0.0010201559262087347	4.863675452723408e-08	0.5250353000212056	0.66	0.535
epi_Ciliated	C2CD2L	0.0010585983759601979	5.046952924720848e-08	0.22454839971478602	0.24	0.106
epi_Ciliated	OMA1	0.001065844822575528	5.0815009419572246e-08	0.33345155199881643	0.5	0.333
epi_Ciliated	MAT2B	0.001090279981018731	5.197997525715047e-08	0.3842629799932337	0.63	0.496
epi_Ciliated	CSGALNACT1	0.0011457245212984567	5.462333832173811e-08	0.2264114179737256	0.22	0.055
epi_Ciliated	SMAP2	0.0011653729614742947	5.556009351486507e-08	0.41455156808487403	0.52	0.376
epi_Ciliated	PIGQ	0.0011971856465092987	5.707678886814296e-08	0.3154533733829775	0.38	0.226
epi_Ciliated	DNAJC16	0.0012470235365909731	5.94528503738247e-08	0.4044374773229366	0.46	0.29
epi_Ciliated	CLDN7	0.0013583726532762986	6.476150909541352e-08	0.5009295240513594	0.92	0.906
epi_Ciliated	PEAK1	0.0014152208674387777	6.747179344165805e-08	0.28504641614686194	0.32	0.168
epi_Ciliated	KDM1B	0.0014474358970995435	6.900767089866715e-08	0.31050518473874034	0.46	0.289
epi_Ciliated	JKAMP	0.0015824870240079998	7.544634202660309e-08	0.3528864609268894	0.55	0.377
epi_Ciliated	PTPMT1	0.0016349092761336788	7.794561507192748e-08	0.3417564712213788	0.62	0.452
epi_Ciliated	FBF1	0.0016686875819749438	7.95560229785432e-08	0.2151694388559664	0.23	0.081
epi_Ciliated	CEP97	0.001683558398389174	8.026500111509768e-08	0.3178221425111054	0.41	0.243
epi_Ciliated	MRPS21	0.0017041587473394474	8.124713932488427e-08	0.4479689261557629	0.89	0.89
epi_Ciliated	PTPRT	0.0017095775531888848	8.150548525334373e-08	0.27431423092024715	0.14	0.025
epi_Ciliated	NBR1	0.0017579646793250212	8.381238042073999e-08	0.35061952106646815	0.63	0.461
epi_Ciliated	BCAS3	0.001771940504048564	8.4478689108394e-08	0.22427117245497685	0.37	0.166
epi_Ciliated	ZSCAN16-AS1	0.0017795772359453458	8.484277644554688e-08	0.3271766519579842	0.54	0.345
epi_Ciliated	SKP1	0.0018917637434251685	9.01913584469687e-08	0.35303279019619316	0.97	0.963
epi_Ciliated	BAD	0.0019485865523878826	9.290043157987522e-08	0.4001736303747224	0.69	0.605
epi_Ciliated	FGF14-AS2	0.0019653191277465734	9.36981705719463e-08	0.20735059641787296	0.24	0.066
epi_Ciliated	NSMCE1	0.0020396488412834147	9.724189946524027e-08	0.358453089416088	0.6	0.504
epi_Ciliated	KANK1	0.0020806710310397256	9.919766536542197e-08	0.30076055464938556	0.39	0.229
epi_Ciliated	PNPLA4	0.0020989695702316805	1.0007006294310752e-07	0.3311838517680822	0.51	0.36
epi_Ciliated	WDR27	0.0021250975786042347	1.0131573676301476e-07	0.2999894865784531	0.35	0.172
epi_Ciliated	SNAPC1	0.002165901684293766	1.0326110532985774e-07	0.37682984365415806	0.68	0.476
epi_Ciliated	CNIH1	0.0022925875248030274	1.0930095469859487e-07	0.3555348722994104	0.62	0.517
epi_Ciliated	TMPRSS3	0.0023017020484137557	1.0973549694463675e-07	0.2692033328545322	0.3	0.125
epi_Ciliated	ATP6V0D1	0.0023190012344681808	1.1056024955748181e-07	0.442314127596241	0.74	0.684
epi_Ciliated	NDUFA4	0.0024227286383495658	1.1550553698925224e-07	0.3609545301618531	0.99	0.969
epi_Ciliated	ELK3	0.0024680134064288596	1.1766452474035088e-07	0.36766374937106866	0.61	0.34
epi_Ciliated	PTPRF	0.0025760851348757955	1.2281693134091993e-07	0.486336493461881	0.72	0.643
epi_Ciliated	FAM92A1	0.0025931906238518907	1.2363244928972065e-07	0.292224476821175	0.44	0.246
epi_Ciliated	EIF2AK1	0.0025955170629886003	1.237433641472515e-07	0.41220398601134656	0.66	0.587
epi_Ciliated	PRR34-AS1	0.002619604070851563	1.2489173162581945e-07	0.3976883338036755	0.65	0.488
epi_Ciliated	ALDH9A1	0.002669520054735014	1.2727151631632964e-07	0.3390182600348967	0.51	0.392
